lon,lat,pid,parcelid,address,city,zipcode,saledate,saleprice
-80.819276076791,35.3859925577213,448040,"01911479",18010 AURA MIST WY HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-28,583500
-80.8136554465808,35.4078014580541,380369,"01922302",15309 GUTHRIE DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-28,1000000
-80.770489344687,35.4046408523844,266119,"02111610",11204 ARLEN PARK DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-28,683500
-80.7895529946852,35.3853525619569,25875,"02119135",12729 MCGINNIS LN HUNTERSVILLE NC 28078,MECKLENBURG,"28078",2025-05-28,532000
-80.7883356249148,35.3652806163558,29729,"02707338",12577 JESSICA PL CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,262000
-80.7994572931463,35.3627172483943,30111,"02709344",8812 GLENOVER CR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,435000
-80.7758552070306,35.3454095186125,31574,"02728107",10006 WHITE CASCADE DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,345000
-80.7827610498628,35.3596308616035,315490,"02755136",5132 STONE PARK DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,327500
-80.7989785029631,35.3526053089524,376886,"02764275",11505 SWEETBRIAR RIDGE DR CHARLOTTE NC 28269,MECKLENBURG,"28269",2025-05-28,395000
-80.7484762648065,35.3520424254362,455415,"02957242",1604 BREEZEWOOD DR CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-28,389000
-80.7545750924274,35.3680046353681,435249,"02962311",1948 HIGHLAND PARK DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,383500
-80.7484050846562,35.3481918295145,277277,"02969150",12011 OLDEN CT CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-28,685000
-80.9580248399327,35.3109033058968,442045,"03111615",8104 HAIDAS AV CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-28,405000
-80.965826279689,35.3335603017237,344474,"03122603",11320 JOE MORRISON LN CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-28,359000
-80.9656104313194,35.3052460144084,44417,"03134142",1601 RUNNING BROOK RD CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-28,365000
-80.9562624891314,35.290335137906,347482,"03141173",512 KINGSWAY CR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-28,360000
-80.9524570569436,35.2883399279363,45214,"03141311",636 SADLER GLEN DR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-28,332500
-80.9041258478769,35.3056351155978,431592,"03310435",1114 KEYDET DR CHARLOTTE NC 28216,MECKLENBURG,"28216",2025-05-28,360000
-80.8408934836735,35.2885799916642,444375,"04115743",7030 CAPSTAN TR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,373000
-80.8391341500196,35.287886165765,444410,"04115804",6136 CARRICK BEND CT CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,285000
-80.8089215714513,35.327018312472,431884,"04306455",9320 MUNSING DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,467500
-80.8149672465811,35.2804340220543,57058,"04505219",4623 MONMOUTH DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,212000
-80.7994207920244,35.2802484371606,429261,"04507177",8021 LERWICK TL CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-28,331500
-80.7895130492832,35.3094153842735,440825,"04705227",2923 PENNINGER CR CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-28,349000
-80.7903997836171,35.309277216362,440835,"04705237",5150 HYRULE DR CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-28,349000
-80.6882096719638,35.3306446781217,444611,"05126427",13015 HAMPTON BAY LN CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-28,425000
-80.6880755812161,35.3302191909863,444615,"05126431",13107 HAMPTON BAY LN CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-28,474000
-80.6880391673542,35.3301077518778,444616,"05126432",13111 HAMPTON BAY LN CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-28,409000
-80.6896056968682,35.32558952821,444670,"05126504",13337 HAMPTON BAY LN CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-28,388000
-80.9448083520432,35.2733347259851,70262,"05514313",724 MERRIDALE DR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-28,305000
-80.9122024944774,35.229276819365,453992,"06104346",4501 WYMORE WY CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-28,430000
-80.9122659736369,35.2293074237385,453993,"06104347",4505 WYMORE WY CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-28,430000
-80.9123253560804,35.2293328361922,453994,"06104348",4509 WYMORE WY CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-28,430000
-80.9123916951875,35.2293610249151,453995,"06104349",4513 WYMORE WY CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-28,430000
-80.8793583543394,35.238445106956,78804,"06501544",1409 EFFINGHAM RD CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-28,375000
-80.8658355701533,35.2441236217222,432634,"07111120",2314 CHAMBERLAIN AV CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-28,755000
-80.8310850620931,35.2269008008665,305753,"08007418",650 E 10TH ST CHARLOTTE NC 28202,CHARLOTTE,"28202",2025-05-28,469500
-80.7654002202132,35.2395787031295,107657,"09912601",2601 DORA DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,325000
-80.7067713874636,35.2787926217917,441210,"10505359",7212 HODGES MEADOW LN CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-05-28,347500
-80.7127844776157,35.2753645394514,316409,"10506564",4720 MEADOWFIELD RD CHARLOTTE NC 28215,MECKLENBURG,"28215",2025-05-28,338000
-80.6855099051856,35.2751272520802,447720,"10515104",5215 REEDY RIDGE RD CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,481500
-80.7098078033199,35.239280477533,117904,"10804769",7918 TRAVERS RUN DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,320000
-80.6796249200949,35.2343415974947,320973,"10806362",6007 SHORTLEAF PINE CT CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,324000
-80.6808384661632,35.2332185210693,281788,"10806509",8633 SAWLEAF CT CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,310000
-80.711350494427,35.198792507845,120802,"10921109",1201 ROBINHOOD CR CHARLOTTE NC 28227,CHARLOTTE,"28227",2025-05-28,356000
-80.6717076768317,35.2435308364733,419286,"11103706",9740 WARDLEY DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,375000
-80.6643361546894,35.2500141977133,124280,"11106582",8608 WARWICK CREST LN CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,284000
-80.6510140293165,35.230716332224,408610,"11120814",8520 FESTIVAL WY CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,485000
-80.6661136554063,35.2207016312374,127747,"11145119",7624 CEDARBROOK DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,450000
-80.6617701040383,35.2398753594912,446871,"11155180",5204 HATCHER CREEK RD CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-28,522500
-81.0047650489529,35.2206050280002,431372,"11322611",4337 DUPLIN DR CHARLOTTE NC 28214,MECKLENBURG,"28214",2025-05-28,455000
-80.816707446983,35.207718002387,137188,"12708409",2229 KENMORE AV CHARLOTTE NC 28204,CHARLOTTE,"28204",2025-05-28,1707000
-80.8178878738221,35.2043624700873,367094,"12711352",100 N LAUREL AV 116 CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-05-28,465000
-80.6270232277467,35.2005379428649,346820,"13936673",10716 MEG MEADOW DR MINT HILL NC 28227,MINT HILL,"28227",2025-05-28,875000
-80.8904800530015,35.2114544012818,154265,"14510117",1539 WALTON RD CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-28,629000
-80.8953254841183,35.2014480966876,154820,"14516201",1320 ROLLINGWOOD DR CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-05-28,150000
-80.8682533685567,35.1956349699867,156222,"14705605",335 GREYSTONE RD CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-05-28,1020000
-80.8628153760101,35.192525490198,156312,"14706307",3112 AUBURN AV CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-05-28,575000
-80.8770373140024,35.1820423143855,157496,"14907317",4444 SOUTH BV CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-05-28,7200000
-80.8358293293623,35.1916120482882,160673,"15108223",2030 RADCLIFFE AV CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-05-28,2950000
-80.851395354796,35.1850029124509,160870,"15109451",1153 HOLLYHEATH LN CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-05-28,719000
-80.8459869853667,35.1859234957755,160957,"15111311",1623 GENEVA CT CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-05-28,1000000
-80.8291808281667,35.1973240889516,161861,"15304125",1300 QUEENS RD CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-05-28,337500
-80.8231258154144,35.2062587329371,163102,"15502816",225 S CHASE ST E CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-05-28,432500
-80.7786795868537,35.1866868862434,168382,"16109453",5304 SILABERT AV CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-05-28,422000
-80.9021529374609,35.1508782642555,172312,"16713325",1156 NATIONS DR CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-05-28,425000
-80.9016478577433,35.1512230004141,455417,"16713344",1146 NATIONS DR CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-05-28,440000
-80.900192364185,35.1362169899315,450345,"16720619",8044 CEDARSMITH CT CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-05-28,445000
-80.8823868516455,35.1767431585146,423220,"16902431",5013 CHINOOK LN CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-05-28,411000
-80.866708096154,35.1638681312455,176589,"17111317",700 COOPER DR CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-05-28,735000
-80.8535720167554,35.1472287786024,177785,"17123111",2913 ARCHDALE DR CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-05-28,650000
-80.8702974183568,35.1455198948235,178488,"17305613",6339 MONTPELIER RD CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-05-28,555000
-80.813761756294,35.1670055122768,187759,"18117313",2111 FERNCLIFF RD CHARLOTTE NC 28211,CHARLOTTE,"28211",2025-05-28,6200000
-80.8064018326223,35.1431077273661,189732,"18321169",4434 MULLENS FORD RD CHARLOTTE NC 28226,CHARLOTTE,"28226",2025-05-28,460000
-80.7840980959405,35.169135953137,190743,"18510332",5218 ADDISON DR CHARLOTTE NC 28211,CHARLOTTE,"28211",2025-05-28,1225000
-80.7920219458307,35.1565358678729,283008,"18701134",4418 COVENTRY ROW CT CHARLOTTE NC 28270,CHARLOTTE,"28270",2025-05-28,445000
-80.7737838358214,35.1438132855147,410540,"18719186",209 SARDIS LN CHARLOTTE NC 28270,CHARLOTTE,"28270",2025-05-28,1875000
-80.7454162006652,35.1638984145744,329054,"19110510",7445 ABIGAIL GLEN DR CHARLOTTE NC 28212,CHARLOTTE,"28212",2025-05-28,312000
-81.001457920807,35.1210419669277,445152,"19907325",14036 PENBURY LN CHARLOTTE NC 28278,CHARLOTTE,"28278",2025-05-28,417500
-80.9760084814324,35.1674635286238,378697,"19925141",5716 LANGWELL LN CHARLOTTE NC 28278,MECKLENBURG,"28278",2025-05-28,465000
-81.0345668304999,35.0994329480026,204262,"19930166",16216 WOOLWINE RD CHARLOTTE NC 28278,MECKLENBURG,"28278",2025-05-28,750000
-80.9631441134951,35.1491889366623,206220,"20110741",10130 ILLORIA DR CHARLOTTE NC 28273,CHARLOTTE,"28273",2025-05-28,330000
-80.9675890033758,35.1235133430644,208762,"20138448",12601 TUCKER CROSSING LN CHARLOTTE NC 28273,CHARLOTTE,"28273",2025-05-28,292000
-80.9721411092366,35.1201345869445,209382,"20142724",12332 RIDGE COVE CR CHARLOTTE NC 28273,CHARLOTTE,"28273",2025-05-28,486000
-80.8876492066203,35.1358578492933,313597,"20517601",405 GOLDSTAFF LN CHARLOTTE NC 28273,CHARLOTTE,"28273",2025-05-28,245000
-80.8459141509049,35.1099659088877,295813,"20922305",9514 HEYDON HALL CR CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-05-28,2755000
-80.8572455217013,35.498022731689,438646,"00324418",215 TAMALA ST DAVIDSON NC 28036,DAVIDSON,"28036",2025-05-27,530000
-80.8476401469008,35.4539921717471,298523,"00502311",10318 CALDWELL DEPOT RD CORNELIUS NC 28031,CORNELIUS,"28031",2025-05-27,412000
-80.8724407459744,35.4175346557753,440132,"00932255",9831 QUERCUS LN HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-27,724500
-80.83862772449,35.3795562845049,415206,"01706508",11933 SILVERHEEL LN HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-27,428000
-80.8183529428756,35.4101023655425,410775,"01921322",14313 HUGH DIXON WY HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-27,580000
-80.7932340920243,35.3853259305647,361961,"02114516",13114 LONG COMMON PY HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-27,950000
-80.790593545116,35.3893183073168,433625,"02114542",6116 MUSIC ARBOR LN HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-27,1187000
-80.8730526595128,35.3377305132568,369924,"02517207",4819 MCCLURE RD CHARLOTTE NC 28216,MECKLENBURG,"28216",2025-05-27,340000
-80.7881187210129,35.3795792576258,29915,"02708424",12604 CARDINAL POINT RD CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-27,365000
-80.7921422078117,35.3152139564764,34219,"02750403",7417 CHIDLEY DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-27,350000
-80.7501846992621,35.3400025096908,447646,"02902607",2033 BAYOU TRACE DR CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-27,405000
-80.7231779209014,35.3454833363403,330911,"02910613",14328 EVENING FLIGHT LN CHARLOTTE NC 28262,MECKLENBURG,"28262",2025-05-27,370000
-80.7651796922649,35.3888659171545,277344,"02976561",9052 MEADOWMONT VIEW DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-27,348000
-80.9868183222042,35.3112751311052,442623,"03115502",12011 AUBREYWOOD DR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-27,386500
-80.9418069990771,35.3142104986653,46966,"03321105",9600 BELLHAVEN BV CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-05-27,690000
-80.8301991973399,35.3230166046979,444187,"03721209",3005 SUMMIT OAKS RD CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-27,364000
-80.8303388270392,35.3228191464116,444189,"03721211",3013 SUMMIT OAKS RD CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-27,369000
-80.8089377447469,35.3268108736987,431887,"04306458",9308 MUNSING DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-27,437500
-80.8113395347453,35.3283988627153,431980,"04306563",7112 WAYFARER DR CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-27,564000
-80.725138156563,35.3018845667137,63513,"04929654",1620 ARLYN CR 2 CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-05-27,205000
-80.691901019034,35.3292274800641,65340,"05122160",11236 MALLARD CROSSING DR CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-27,280000
-80.6895119094597,35.3276736712217,444584,"05126380",11027 DAISY CT CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-27,443000
-80.7227425508087,35.3083119634737,66843,"05133188",9523 UNIVERSITY TERRACE DR CHARLOTTE NC 28262,CHARLOTTE,"28262",2025-05-27,185000
-80.6845603158726,35.3012825685443,308893,"05149206",3623 DANVERS ST CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-05-27,280000
-80.9609506971799,35.260135509253,394863,"05522226",9203 PUTNAM PL CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-27,345000
-80.9415944830348,35.2540627249814,269455,"05532134",1806 LITTLE ROCK RD CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-27,290000
-80.960218354505,35.2646166104683,351806,"05544321",6621 PENNACOOK DR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-27,300000
-80.9117915087231,35.2304989487781,453961,"06104320",3015 HOWELL MILL RD CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-27,271000
-80.8929338385643,35.235893319737,269548,"06711124",1900 DICKENS AV CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-27,150000
-80.8929338385643,35.235893319737,269549,"06711125",1900 DICKENS AV CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-27,150000
-80.8362890240362,35.2252172848931,350999,"08005670",505 E 6TH ST CHARLOTTE NC 28202,CHARLOTTE,"28202",2025-05-27,226000
-80.8103495703974,35.2267384052303,94008,"08119617",1804 THOMAS AV CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-05-27,1150000
-80.7828057673132,35.2516063838237,99371,"09103406",4100 HOWIE CR CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-05-27,227000
-80.7983793661911,35.2464925413339,352384,"09109894",2988 TEXTILE WY CHARLOTTE NC 28205,CHARLOTTE,"28205",2025-05-27,475000
-80.7070625270382,35.2784110541553,441153,"10505302",7205 HODGES MEADOW LN CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-05-27,350000
-80.7067264332315,35.2787519643237,441211,"10505360",7208 HODGES MEADOW LN CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-05-27,374500
-80.7053104929812,35.2792341948153,441335,"10505516",6427 MALLOW CROSSING LN CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-05-27,340000
-80.6857074123647,35.2751151010444,447719,"10515103",5211 REEDY RIDGE RD CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-27,454500
-80.6943044076778,35.2823619263301,448640,"10516248",4217 WHISPERING OAKS DR CHARLOTTE NC 28213,CHARLOTTE,"28213",2025-05-27,337500
-80.7262427477728,35.2295087838794,117361,"10730249",6103 WINDSOR GATE LN CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-27,197500
-80.7087664323878,35.2285934825366,439304,"10802527",4018 VISTA PINE DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-27,414000
-80.7105136617156,35.2518541266689,454344,"10811264",5107 HEATHLAND DR CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-27,564000
-80.6947028053779,35.2525763383311,440483,"10812730",2120 CLAPHAM CT CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-27,392000
-80.7141212648467,35.252085448003,428991,"10816486",8705 MOODY RD CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-27,337000
-80.7157206434233,35.2191534116898,119128,"10903212",6712 SANTA MARIA LN CHARLOTTE NC 28227,CHARLOTTE,"28227",2025-05-27,337000
-80.6372369033312,35.2274678413208,438574,"11122739",8438 PROFIT LN CHARLOTTE NC 28215,CHARLOTTE,"28215",2025-05-27,523000
-81.0035859405922,35.2310065516143,406984,"11307433",7522 PORRERA ST CHARLOTTE NC 28214,MECKLENBURG,"28214",2025-05-27,490000
-80.8742884916904,35.2173016829019,131322,"11903315",1109 WEST BV CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-27,425000
-80.8462458124197,35.2238445245233,304108,"12505240",435 S TRYON ST CHARLOTTE NC 28202,CHARLOTTE,"28202",2025-05-27,374500
-80.6530591674338,35.1913951648116,148777,"13710308",8509 ANETTE AV MINT HILL NC 28227,MINT HILL,"28227",2025-05-27,389000
-80.6124088124184,35.2182874113349,150820,"13912122",10619 ARLINGTON CHURCH RD MINT HILL NC 28227,MINT HILL,"28227",2025-05-27,445000
-80.9125658437716,35.2063203334975,449378,"14308170",2829 NEW PINEOLA RD CHARLOTTE NC 28208,CHARLOTTE,"28208",2025-05-27,370000
-80.9097667776026,35.184378079038,401252,"14313511",3718 SPEER BV CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-05-27,450000
-80.8521551281922,35.1949040999508,270712,"14709577",1109 PARK WEST DR CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-05-27,485000
-80.8559981707826,35.185682450644,318045,"14913141",1018 DAVANT LN CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-05-27,460000
-80.8291808281667,35.1973240889516,161874,"15304138",1300 QUEENS RD CHARLOTTE NC 28207,CHARLOTTE,"28207",2025-05-27,550000
-80.8823384954061,35.1767242840218,423219,"16902430",5009 CHINOOK LN CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-05-27,418500
-80.8826953084687,35.1764344475347,423250,"16902461",6042 FONSAC LN CHARLOTTE NC 28217,CHARLOTTE,"28217",2025-05-27,494500
-80.8539776615432,35.1716982781255,399858,"17104450",1244 MADISON TOWNS LN CHARLOTTE NC 28209,CHARLOTTE,"28209",2025-05-27,630000
-80.8709706041815,35.1513163511823,178164,"17302616",1422 BURNLEY RD CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-05-27,460000
-80.8365150658769,35.1651758904343,184237,"17703401",3500 BARCLAY DOWNS DR CHARLOTTE NC 28211,CHARLOTTE,"28211",2025-05-27,2485000
-80.7599172226254,35.162430553993,194710,"18912107",1260 PICCADILLY DR CHARLOTTE NC 28211,CHARLOTTE,"28211",2025-05-27,759500
-80.6938696552673,35.1227238815743,306538,"19331332",2937 BELLASERA WY MATTHEWS NC 28105,MATTHEWS,"28105",2025-05-27,405000
-80.661773041482,35.1637802390151,443187,"19518648",7117 SHORT STIRRUP LN MINT HILL NC 28227,MINT HILL,"28227",2025-05-27,549000
-81.0113724642359,35.1275188293292,392280,"19915363",13725 LAUGHING GULL DR CHARLOTTE NC 28278,MECKLENBURG,"28278",2025-05-27,632000
-81.0271654216355,35.1345786049921,328665,"19935311",10915 HERMIT THRUSH LN CHARLOTTE NC 28278,MECKLENBURG,"28278",2025-05-27,2350000
-80.9938019121073,35.133577521271,305406,"19953238",3904 PLANTERS WATCH DR CHARLOTTE NC 28278,CHARLOTTE,"28278",2025-05-27,280000
-80.8677849007365,35.1074078767042,212563,"20718152",9809 HANOVER HOLLOW DR CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-05-27,875000
-80.8520017762907,35.1082362269278,218865,"20952102",3134 OLD CHAPEL LN CHARLOTTE NC 28210,CHARLOTTE,"28210",2025-05-27,785000
-80.8285431322521,35.4918589201525,8300,"00331507",307 NORTH DOWNING ST DAVIDSON NC 28036,DAVIDSON,"28036",2025-05-23,999000
-80.7943322639781,35.4719828251963,12341,"00725107",15016 E ROCKY RIVER RD DAVIDSON NC 28036,DAVIDSON,"28036",2025-05-23,1020000
-80.816545046166,35.4824926618971,12600,"00727207",13316 E ROCKY RIVER RD DAVIDSON NC 28036,MECKLENBURG,"28036",2025-05-23,400000
-80.8519265163468,35.4844536400229,340665,"00751547",11447 POTTERS RW CORNELIUS NC 28031,CORNELIUS,"28031",2025-05-23,470000
-80.8776437310707,35.428491698109,265045,"00907420",16115 CHILTERN LN HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,785000
-80.8807506464075,35.4373191407541,15941,"00929210",9435 DEVONSHIRE DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,915000
-80.9017587553388,35.4206757977117,331387,"00939367",8807 COOL MEADOW DR HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,652500
-80.9166410657999,35.3829366796554,333032,"01516908",7262 APRIL MIST TL HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,500000
-80.881304437148,35.3979246604512,20680,"01530218",9002 MAPLE HILL CT HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,462500
-80.8665272581437,35.4137329710492,408858,"01714327",13520 HUNTSON PARK LN HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,1106000
-80.8452077808494,35.4245048471691,23436,"01733237",505 SOUTHLAND RD HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,460000
-80.8397953832383,35.4124577794457,446761,"01903438",108 FIRST ST HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,495000
-80.8386425943646,35.4118026407944,463145,"01903538",11102 WALTERS ST HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,309000
-80.8382536583422,35.4118535451222,463146,"01903539",417 HUNTERSVILLE-CONCORD RD HUNTERSVILLE NC 28078,HUNTERSVILLE,"28078",2025-05-23,309000
-80.8709142250389,35.3452878915627,29065,"02533127",8827 TREYBURN DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-05-23,318000
-80.7955764847405,35.3239119110532,29359,"02701119",,,,2025-05-23,7000
-80.7946515500639,35.3243728759322,419732,"02701157",,,,2025-05-23,6500
-80.7740607808104,35.3451134262086,31605,"02728138",10105 PROSPERITY POINT LN CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-23,91000
-80.8088966569704,35.3660103355307,35231,"02761119",10827 AZURE VALLEY PL CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-23,337500
-80.7850350528393,35.321256416649,35647,"02768377",7935 HARRINGTON WOODS RD CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-23,430000
-80.9740724822589,35.3050895615894,42404,"03110316",10716 SOUTH FORD RD CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-23,80000
-80.9666569592941,35.3358016777957,291357,"03122418",12548 HENNIGAN PLACE LN CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-23,235000
-80.9399654000232,35.3048213725034,43474,"03127119",8448 COULWOOD OAK LN CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-23,265000
-80.962768743467,35.29677674938,306809,"03130361",2115 SONOMA VALLEY DR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-23,317500
-80.9550691299454,35.2906381166243,347490,"03141364",413 KINGSWAY CR CHARLOTTE NC 28214,CHARLOTTE,"28214",2025-05-23,369000
-80.9221257584212,35.3122236752375,448405,"03305548",4333 SUMMIT WOODS DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-05-23,322500
-80.8954616516793,35.307417255863,48563,"03702413",940 RAVENDALE DR CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-05-23,315000
-80.8730123528672,35.3065888118845,48774,"03705309",3327 PAULA CR CHARLOTTE NC 28216,MECKLENBURG,"28216",2025-05-23,225000
-80.8725933213406,35.3069363762541,48786,"03705324",,,,2025-05-23,225000
-80.8902750969368,35.3229711165327,278597,"03707472",6222 OHAUS CT CHARLOTTE NC 28216,CHARLOTTE,"28216",2025-05-23,389000
-80.8700030858628,35.3266670103921,48936,"03709102",7015 BEATTIES FORD RD CHARLOTTE NC 28216,MECKLENBURG,"28216",2025-05-23,240000
-80.8306761270318,35.3232533960867,449970,"03721247",3004 SUMMIT OAKS RD CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-23,355000
-80.8218043838257,35.3156852012574,55018,"04304625",4501 BRANDIE GLEN RD CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-23,305000
-80.8076272265073,35.3284052207147,442874,"04306409",3059 FINCHBOROUGH CT CHARLOTTE NC 28269,CHARLOTTE,"28269",2025-05-23,370000
